content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,textSteam
Afwan. Kalo bisa ditambah Qori yg lagam Ummi. Soalnya butuh untuk anak belajar menghafal. Dulu mgkin belum populer kayak skrg lagam ummi. Dulu saya setel ful seharian untuk belajar mengafal waktu anak pertama. Karena lengkap bisa milih ayat yg mau disetel berulang. Tp skrg terpaksa nyetel dr aplikasi lain yg pake lagam ummi. Tp nyari yg ada pilihan ayat seperti aplikasi ini blm nemu. Terpaksa nyetel ful 1 surat,5,1,afwan. kalo bisa ditambah qori yg lagam ummi. soalnya butuh untuk anak belajar menghafal. dulu mgkin belum populer kayak skrg lagam ummi. dulu saya setel ful seharian untuk belajar mengafal waktu anak pertama. karena lengkap bisa milih ayat yg mau disetel berulang. tp skrg terpaksa nyetel dr aplikasi lain yg pake lagam ummi. tp nyari yg ada pilihan ayat seperti aplikasi ini blm nemu. terpaksa nyetel ful 1 surat,afwan. kalo ditambah qori yg lagam ummi. butuh anak belajar menghafal. mgkin populer kayak skrg lagam ummi. setel ful seharian belajar mengafal anak pertama. lengkap milih ayat yg disetel berulang. tp skrg terpaksa nyetel dr aplikasi yg pake lagam ummi. tp nyari yg pilihan ayat aplikasi blm nemu. terpaksa nyetel ful 1 surat,afwan. kalo ditambah qori yg lagam ummi. butuh anak belajar menghafal. mgkin populer kayak skrg lagam ummi. setel ful seharian belajar mengafal anak pertama. lengkap milih ayat yg disetel berulang. tp skrg terpaksa nyetel dr aplikasi yg pake lagam ummi. tp nyari yg pilihan ayat aplikasi blm nemu. terpaksa nyetel ful 1 surat,"['afwan', '.', 'kalo', 'ditambah', 'qori', 'yg', 'lagam', 'ummi', '.', 'butuh', 'anak', 'belajar', 'menghafal', '.', 'mgkin', 'populer', 'kayak', 'skrg', 'lagam', 'ummi', '.', 'setel', 'ful', 'seharian', 'belajar', 'mengafal', 'anak', 'pertama', '.', 'lengkap', 'milih', 'ayat', 'yg', 'disetel', 'berulang', '.', 'tp', 'skrg', 'terpaksa', 'nyetel', 'dr', 'aplikasi', 'yg', 'pake', 'lagam', 'ummi', '.', 'tp', 'nyari', 'yg', 'pilihan', 'ayat', 'aplikasi', 'blm', 'nemu', '.', 'terpaksa', 'nyetel', 'ful', '1', 'surat']",afwan  kalo tambah qori yg lagam ummi  butuh anak ajar hafal  mgkin populer kayak skrg lagam ummi  setel ful hari ajar afal anak pertama  lengkap milih ayat yg setel ulang  tp skrg paksa nyetel dr aplikasi yg pake lagam ummi  tp nyari yg pilih ayat aplikasi blm nemu  paksa nyetel ful 1 surat
"Saran ""Fitur Premium"" sebaiknya dibuat dulu Database Akun-nya (login pakai Google misalnya). Jadi jika aplikasi ini terhapus dan sedangkan sebelumnya ""User"" sudah berlangganan Premium (Lifetime misalnya) tidak bayar 2x karena tinggal Login Akun. Karena sudah ada ""Fitur Premium"" ini, sebaiknya ditiadakan Iklannya dan lebih baik diubah dengan Fitur Tambahan yang tidak ada di Akun Biasa (Non Premium). Misal : Kumpulan Do'a-Do'a, Cerita Nabi & Sahabat, dll. Widget Adzan jgn dijadikan Fitur Premium!!",5,1,"saran ""fitur premium"" sebaiknya dibuat dulu database akun-nya (login pakai google misalnya). jadi jika aplikasi ini terhapus dan sedangkan sebelumnya ""user"" sudah berlangganan premium (lifetime misalnya) tidak bayar 2x karena tinggal login akun. karena sudah ada ""fitur premium"" ini, sebaiknya ditiadakan iklannya dan lebih baik diubah dengan fitur tambahan yang tidak ada di akun biasa (non premium). misal : kumpulan do'a-do'a, cerita nabi & sahabat, dll. widget adzan jgn dijadikan fitur premium!!","saran ""fitur premium"" database akun-nya (login pakai google misalnya). aplikasi terhapus ""user"" berlangganan premium (lifetime misalnya) bayar 2x tinggal login akun. ""fitur premium"" ini, ditiadakan iklannya diubah fitur tambahan akun (non premium). : kumpulan do'a-do'a, cerita nabi & sahabat, dll. widget adzan jgn dijadikan fitur premium!!","saran ""fitur premium"" database akun-nya (login pakai google misalnya). aplikasi terhapus ""user"" berlangganan premium (lifetime misalnya) bayar 2x tinggal login akun. ""fitur premium"" ini, ditiadakan iklannya diubah fitur tambahan akun (non premium). : kumpulan do'a-do'a, cerita nabi & sahabat, dll. widget adzan jgn dijadikan fitur premium!!","['saran', '``', 'fitur', 'premium', ""''"", 'database', 'akun-nya', '(', 'login', 'pakai', 'google', 'misalnya', ')', '.', 'aplikasi', 'terhapus', '``', 'user', ""''"", 'berlangganan', 'premium', '(', 'lifetime', 'misalnya', ')', 'bayar', '2x', 'tinggal', 'login', 'akun', '.', '``', 'fitur', 'premium', ""''"", 'ini', ',', 'ditiadakan', 'iklannya', 'diubah', 'fitur', 'tambahan', 'akun', '(', 'non', 'premium', ')', '.', ':', 'kumpulan', 'do', ""'"", 'a-do', ""'"", 'a', ',', 'cerita', 'nabi', '&', 'sahabat', ',', 'dll', '.', 'widget', 'adzan', 'jgn', 'dijadikan', 'fitur', 'premium', '!', '!']",saran  fitur premium  database akun  login pakai google misal   aplikasi hapus  user  langgan premium  lifetime misal  bayar 2x tinggal login akun   fitur premium  ini  tiada iklan ubah fitur tambah akun  non premium    kumpul do  a-do  a  cerita nabi  sahabat  dll  widget adzan jgn jadi fitur premium  
"Alhamdulillah ada aplikasi Al qur'an Indonesia, praktis, bs tilawah kpn sj, sekaligus baca terjemahan nya, bs unduh audio nya jg, terimakasih kak 🙏",5,1,"alhamdulillah ada aplikasi al qur'an indonesia, praktis, bs tilawah kpn sj, sekaligus baca terjemahan nya, bs unduh audio nya jg, terimakasih kak 🙏","alhamdulillah aplikasi al qur'an indonesia, praktis, bs tilawah kpn sj, baca terjemahan nya, bs unduh audio nya jg, terimakasih kak 🙏","alhamdulillah aplikasi al qur'an indonesia, praktis, bs tilawah kpn sj, baca terjemahan nya, bs unduh audio nya jg, terimakasih kak ","['alhamdulillah', 'aplikasi', 'al', ""qur'an"", 'indonesia', ',', 'praktis', ',', 'bs', 'tilawah', 'kpn', 'sj', ',', 'baca', 'terjemahan', 'nya', ',', 'bs', 'unduh', 'audio', 'nya', 'jg', ',', 'terimakasih', 'kak']",alhamdulillah aplikasi al qur an indonesia  praktis  bs tilawah kpn sj  baca terjemah nya  bs unduh audio nya jg  terimakasih kak
"Sblmnya seneng banget makai aplikasi ini, alhamdulillah sudah 3x lebih bisa hatam baca Alqur'annya, dan juga widget untuk jadwal sholatnya sangat bermanfaat sehingga bsa jadi amal jariyah yang membuat aplikasi ini, tapi sayang skrng untuk widget jadwal Alqur'annya g bsa dipakai dan harus berbayar... 😌",4,1,"sblmnya seneng banget makai aplikasi ini, alhamdulillah sudah 3x lebih bisa hatam baca alqur'annya, dan juga widget untuk jadwal sholatnya sangat bermanfaat sehingga bsa jadi amal jariyah yang membuat aplikasi ini, tapi sayang skrng untuk widget jadwal alqur'annya g bsa dipakai dan harus berbayar... 😌","sblmnya seneng banget makai aplikasi ini, alhamdulillah 3x hatam baca alqur'annya, widget jadwal sholatnya bermanfaat bsa amal jariyah aplikasi ini, sayang skrng widget jadwal alqur'annya g bsa dipakai berbayar... 😌","sblmnya seneng banget makai aplikasi ini, alhamdulillah 3x hatam baca alqur'annya, widget jadwal sholatnya bermanfaat bsa amal jariyah aplikasi ini, sayang skrng widget jadwal alqur'annya g bsa dipakai berbayar... ","['sblmnya', 'seneng', 'banget', 'makai', 'aplikasi', 'ini', ',', 'alhamdulillah', '3x', 'hatam', 'baca', ""alqur'annya"", ',', 'widget', 'jadwal', 'sholatnya', 'bermanfaat', 'bsa', 'amal', 'jariyah', 'aplikasi', 'ini', ',', 'sayang', 'skrng', 'widget', 'jadwal', ""alqur'annya"", 'g', 'bsa', 'dipakai', 'berbayar', '...']",sblmnya neng banget maka aplikasi ini  alhamdulillah 3x hatam baca alqur annya  widget jadwal sholatnya manfaat bsa amal jariyah aplikasi ini  sayang skrng widget jadwal alqur annya g bsa pakai bayar 
"KECEWA🥲, WIDGET WAKTU SOLAT DISURUH BAYAR, padahal penting banget mempermudah ngeliat waktu solat, kecewa banget😢🙏🏻 males banget segala ada fitur premium nya, lama lama fitur lainnya disuruh premium",1,-1,"kecewa🥲, widget waktu solat disuruh bayar, padahal penting banget mempermudah ngeliat waktu solat, kecewa banget😢🙏🏻 males banget segala ada fitur premium nya, lama lama fitur lainnya disuruh premium","kecewa🥲, widget solat disuruh bayar, banget mempermudah ngeliat solat, kecewa banget😢🙏🏻 males banget fitur premium nya, fitur disuruh premium","kecewa, widget solat disuruh bayar, banget mempermudah ngeliat solat, kecewa banget males banget fitur premium nya, fitur disuruh premium","['kecewa', ',', 'widget', 'solat', 'disuruh', 'bayar', ',', 'banget', 'mempermudah', 'ngeliat', 'solat', ',', 'kecewa', 'banget', 'males', 'banget', 'fitur', 'premium', 'nya', ',', 'fitur', 'disuruh', 'premium']",kecewa  widget solat suruh bayar  banget mudah ngeliat solat  kecewa banget males banget fitur premium nya  fitur suruh premium
"widget sholat anda sebenarnya yang paling keren di antara yang lain, tapi karna sekarang anda khususkan buat yang premium alias kami harus bayar buat widget waktu sholat, saya sangat menyayangkan, tapi kembali ini hak anda dalam mengembangkan aplikasi",3,0,"widget sholat anda sebenarnya yang paling keren di antara yang lain, tapi karna sekarang anda khususkan buat yang premium alias kami harus bayar buat widget waktu sholat, saya sangat menyayangkan, tapi kembali ini hak anda dalam mengembangkan aplikasi","widget sholat keren lain, karna khususkan premium alias bayar widget sholat, menyayangkan, hak mengembangkan aplikasi","widget sholat keren lain, karna khususkan premium alias bayar widget sholat, menyayangkan, hak mengembangkan aplikasi","['widget', 'sholat', 'keren', 'lain', ',', 'karna', 'khususkan', 'premium', 'alias', 'bayar', 'widget', 'sholat', ',', 'menyayangkan', ',', 'hak', 'mengembangkan', 'aplikasi']",widget sholat keren lain  karna khusus premium alias bayar widget sholat  sayang  hak kembang aplikasi
"Saya sudah menggunakan aplikasi ini 3 atau 4 tahunan lah, dan saya akan uninstall, kareba untuk jadwal sholat saja harus premium, padahal mengingatkan jadwal sholat hal yg wajiib, tapi terimakasih sudah membantu saya 3 4 tahun ini, semoga Alloh membalas semua kebaikan, aamiin",1,-1,"saya sudah menggunakan aplikasi ini 3 atau 4 tahunan lah, dan saya akan uninstall, kareba untuk jadwal sholat saja harus premium, padahal mengingatkan jadwal sholat hal yg wajiib, tapi terimakasih sudah membantu saya 3 4 tahun ini, semoga alloh membalas semua kebaikan, aamiin","aplikasi 3 4 tahunan lah, uninstall, kareba jadwal sholat premium, jadwal sholat yg wajiib, terimakasih membantu 3 4 ini, semoga alloh membalas kebaikan, aamiin","aplikasi 3 4 tahunan lah, uninstall, kareba jadwal sholat premium, jadwal sholat yg wajiib, terimakasih membantu 3 4 ini, semoga alloh membalas kebaikan, aamiin","['aplikasi', '3', '4', 'tahunan', 'lah', ',', 'uninstall', ',', 'kareba', 'jadwal', 'sholat', 'premium', ',', 'jadwal', 'sholat', 'yg', 'wajiib', ',', 'terimakasih', 'membantu', '3', '4', 'ini', ',', 'semoga', 'alloh', 'membalas', 'kebaikan', ',', 'aamiin']",aplikasi 3 4 tahun lah  uninstall  kareba jadwal sholat premium  jadwal sholat yg wajiib  terimakasih bantu 3 4 ini  moga alloh balas baik  aamiin
"MasyaAllah aplikasi ini sangat membantu buat yang ingin bs membaca dan menghafal Al-Qur'an, sy orang yang sangat selektif dan banyak komplain dengan hal yang kurang bermanfaat tapi beneran sy sangat merekomendasikan aplikasi ini buat kaum Muslimin sekalian, buat Adminnya sekalian semoga Allah membalas semua kebaikan ini dengan pahala jariyah yang tak terhingga, Aamiin",5,1,"masyaallah aplikasi ini sangat membantu buat yang ingin bs membaca dan menghafal al-qur'an, sy orang yang sangat selektif dan banyak komplain dengan hal yang kurang bermanfaat tapi beneran sy sangat merekomendasikan aplikasi ini buat kaum muslimin sekalian, buat adminnya sekalian semoga allah membalas semua kebaikan ini dengan pahala jariyah yang tak terhingga, aamiin","masyaallah aplikasi membantu bs membaca menghafal al-qur'an, sy orang selektif komplain bermanfaat beneran sy merekomendasikan aplikasi kaum muslimin sekalian, adminnya semoga allah membalas kebaikan pahala jariyah terhingga, aamiin","masyaallah aplikasi membantu bs membaca menghafal al-qur'an, sy orang selektif komplain bermanfaat beneran sy merekomendasikan aplikasi kaum muslimin sekalian, adminnya semoga allah membalas kebaikan pahala jariyah terhingga, aamiin","['masyaallah', 'aplikasi', 'membantu', 'bs', 'membaca', 'menghafal', ""al-qur'an"", ',', 'sy', 'orang', 'selektif', 'komplain', 'bermanfaat', 'beneran', 'sy', 'merekomendasikan', 'aplikasi', 'kaum', 'muslimin', 'sekalian', ',', 'adminnya', 'semoga', 'allah', 'membalas', 'kebaikan', 'pahala', 'jariyah', 'terhingga', ',', 'aamiin']",masyaallah aplikasi bantu bs baca hafal al-qur an  sy orang selektif komplain manfaat beneran sy rekomendasi aplikasi kaum muslimin sekali  adminnya moga allah balas baik pahala jariyah hingga  aamiin
"Saya sudah lama pakai apk ini,namun karena sekarang fitur widget jadwal sholat sudah harus premium baru bisa digunakan, maka saya uninstal aplikasi ini. Apk Alqur’an kok dibuat preminum. Dan juga kekurangan lainnya pengingat waktu sholat tidak ada. Sayang sekali developernya membuat kebijakan yang merugikan",1,-1,"saya sudah lama pakai apk ini,namun karena sekarang fitur widget jadwal sholat sudah harus premium baru bisa digunakan, maka saya uninstal aplikasi ini. apk alqur’an kok dibuat preminum. dan juga kekurangan lainnya pengingat waktu sholat tidak ada. sayang sekali developernya membuat kebijakan yang merugikan","pakai apk ini,namun fitur widget jadwal sholat premium digunakan, uninstal aplikasi ini. apk alqur’an preminum. kekurangan pengingat sholat ada. sayang developernya kebijakan merugikan","pakai apk ini,namun fitur widget jadwal sholat premium digunakan, uninstal aplikasi ini. apk alqur’an preminum. kekurangan pengingat sholat ada. sayang developernya kebijakan merugikan","['pakai', 'apk', 'ini', ',', 'namun', 'fitur', 'widget', 'jadwal', 'sholat', 'premium', 'digunakan', ',', 'uninstal', 'aplikasi', 'ini', '.', 'apk', 'alqur', '’', 'an', 'preminum', '.', 'kekurangan', 'pengingat', 'sholat', 'ada', '.', 'sayang', 'developernya', 'kebijakan', 'merugikan']",pakai apk ini  namun fitur widget jadwal sholat premium guna  uninstal aplikasi ini  apk alqur  an preminum  kurang ingat sholat ada  sayang developer bijak rugi
"Terimakasih Al Qur'an Indonesia, akhirnya saya kebagian juga untuk kehilangan widget jadwal sholat nya, padahal itu sangat membantu, terlebih lagi karena pekerjaan kita berhubungan dengan perjalanan, yang biasanya perjalanan kita menyesuaikan dengan jadwal sholat, sekali lagi terimakasih, jazakallah khoiran katsiran.",4,1,"terimakasih al qur'an indonesia, akhirnya saya kebagian juga untuk kehilangan widget jadwal sholat nya, padahal itu sangat membantu, terlebih lagi karena pekerjaan kita berhubungan dengan perjalanan, yang biasanya perjalanan kita menyesuaikan dengan jadwal sholat, sekali lagi terimakasih, jazakallah khoiran katsiran.","terimakasih al qur'an indonesia, kebagian kehilangan widget jadwal sholat nya, membantu, pekerjaan berhubungan perjalanan, perjalanan menyesuaikan jadwal sholat, terimakasih, jazakallah khoiran katsiran.","terimakasih al qur'an indonesia, kebagian kehilangan widget jadwal sholat nya, membantu, pekerjaan berhubungan perjalanan, perjalanan menyesuaikan jadwal sholat, terimakasih, jazakallah khoiran katsiran.","['terimakasih', 'al', ""qur'an"", 'indonesia', ',', 'kebagian', 'kehilangan', 'widget', 'jadwal', 'sholat', 'nya', ',', 'membantu', ',', 'pekerjaan', 'berhubungan', 'perjalanan', ',', 'perjalanan', 'menyesuaikan', 'jadwal', 'sholat', ',', 'terimakasih', ',', 'jazakallah', 'khoiran', 'katsiran', '.']",terimakasih al qur an indonesia  bagi hilang widget jadwal sholat nya  bantu  kerja hubung jalan  jalan sesuai jadwal sholat  terimakasih  jazakallah khoiran katsiran 
"Setelah di update, widget jadwal sholat hanya untuk versi premium. Padahal fitur itu sangat memudahkan saya untuk melihat jadwal sholat. Iklan juga semakin banyak. Komplain juga 100% tidak mungkin di dengar developer. Saya pikir apk ini untuk memudahkan orang2, tau nya di KOMERSIL kan juga.",1,-1,"setelah di update, widget jadwal sholat hanya untuk versi premium. padahal fitur itu sangat memudahkan saya untuk melihat jadwal sholat. iklan juga semakin banyak. komplain juga 100% tidak mungkin di dengar developer. saya pikir apk ini untuk memudahkan orang2, tau nya di komersil kan juga.","update, widget jadwal sholat versi premium. fitur memudahkan jadwal sholat. iklan banyak. komplain 100% dengar developer. pikir apk memudahkan orang2, tau nya komersil juga.","update, widget jadwal sholat versi premium. fitur memudahkan jadwal sholat. iklan banyak. komplain 100% dengar developer. pikir apk memudahkan orang2, tau nya komersil juga.","['update', ',', 'widget', 'jadwal', 'sholat', 'versi', 'premium', '.', 'fitur', 'memudahkan', 'jadwal', 'sholat', '.', 'iklan', 'banyak', '.', 'komplain', '100', '%', 'dengar', 'developer', '.', 'pikir', 'apk', 'memudahkan', 'orang2', ',', 'tau', 'nya', 'komersil', 'juga', '.']",update  widget jadwal sholat versi premium  fitur mudah jadwal sholat  iklan banyak  komplain 100  dengar developer  pikir apk mudah orang2  tau nya komersil juga 
"Kecewa. Udah Instal sejak lama sekarang malah premium2 an. Al-Quran kenapa pakai premium segala. Makai widget jadwal sholat udah gak bisa. Waktunya Uninstall, nyari apk yg lain aja.",1,-1,"kecewa. udah instal sejak lama sekarang malah premium2 an. al-quran kenapa pakai premium segala. makai widget jadwal sholat udah gak bisa. waktunya uninstall, nyari apk yg lain aja.","kecewa. udah instal premium2 an. al-quran pakai premium segala. makai widget jadwal sholat udah gak bisa. uninstall, nyari apk yg aja.","kecewa. udah instal premium2 an. al-quran pakai premium segala. makai widget jadwal sholat udah gak bisa. uninstall, nyari apk yg aja.","['kecewa', '.', 'udah', 'instal', 'premium2', 'an', '.', 'al-quran', 'pakai', 'premium', 'segala', '.', 'makai', 'widget', 'jadwal', 'sholat', 'udah', 'gak', 'bisa', '.', 'uninstall', ',', 'nyari', 'apk', 'yg', 'aja', '.']",kecewa  udah instal premium2 an  al-quran pakai premium segala  maka widget jadwal sholat udah gak bisa  uninstall  nyari apk yg aja 
"Sudah beberapa tahun pakai menemani di manapun, dr masalah widget beda tanggal dan waktu, skrg setelah update widget nya berubah premium 🥺 hemm ...",3,0,"sudah beberapa tahun pakai menemani di manapun, dr masalah widget beda tanggal dan waktu, skrg setelah update widget nya berubah premium 🥺 hemm ...","pakai menemani manapun, dr widget beda tanggal waktu, skrg update widget nya berubah premium 🥺 hemm ...","pakai menemani manapun, dr widget beda tanggal waktu, skrg update widget nya berubah premium  hemm ...","['pakai', 'menemani', 'manapun', ',', 'dr', 'widget', 'beda', 'tanggal', 'waktu', ',', 'skrg', 'update', 'widget', 'nya', 'berubah', 'premium', 'hemm', '...']",pakai tani mana  dr widget beda tanggal waktu  skrg update widget nya ubah premium hemm 
"Maaf kecewa banget, widget jadwal solat sekarang hanya untuk premium, padahal di appsnya aja udah ada iklan yang lumayan lama, kenapa widget itu yang selama ini sangat membantu malah kena (harus premium), review ini bakal saya ubah ke bintang 5 kalo widget jadwal sholat kembali gratis 🙏🏻",3,0,"maaf kecewa banget, widget jadwal solat sekarang hanya untuk premium, padahal di appsnya aja udah ada iklan yang lumayan lama, kenapa widget itu yang selama ini sangat membantu malah kena (harus premium), review ini bakal saya ubah ke bintang 5 kalo widget jadwal sholat kembali gratis 🙏🏻","maaf kecewa banget, widget jadwal solat premium, appsnya aja udah iklan lumayan lama, widget membantu kena (harus premium), review ubah bintang 5 kalo widget jadwal sholat gratis 🙏🏻","maaf kecewa banget, widget jadwal solat premium, appsnya aja udah iklan lumayan lama, widget membantu kena (harus premium), review ubah bintang 5 kalo widget jadwal sholat gratis ","['maaf', 'kecewa', 'banget', ',', 'widget', 'jadwal', 'solat', 'premium', ',', 'appsnya', 'aja', 'udah', 'iklan', 'lumayan', 'lama', ',', 'widget', 'membantu', 'kena', '(', 'harus', 'premium', ')', ',', 'review', 'ubah', 'bintang', '5', 'kalo', 'widget', 'jadwal', 'sholat', 'gratis']",maaf kecewa banget  widget jadwal solat premium  appsnya aja udah iklan lumayan lama  widget bantu kena  harus premium   review ubah bintang 5 kalo widget jadwal sholat gratis
"masyaallah tabarokallah... Al-qur'an Indonesia ini yg paling jelas, lugas terjemahannye ada pengaturan terjemahan perkatanya juga, ada audio korinya juga ada tanda tajwid nya juga, pokonya se pendek pengetahuan saya ini adalah Al-qur'an digital terlengkap fitur2 layanannya 👍 Dan Al-Qur'an ini terjemahan nya bagus juga tepat tidak keliru terutama pada surat Almaidah ayat 51 janganlah kamu jadikan orang yahudi dan Nasrani pemimpin! 👍👍👍👍👍👍👍👍",5,1,"masyaallah tabarokallah... al-qur'an indonesia ini yg paling jelas, lugas terjemahannye ada pengaturan terjemahan perkatanya juga, ada audio korinya juga ada tanda tajwid nya juga, pokonya se pendek pengetahuan saya ini adalah al-qur'an digital terlengkap fitur2 layanannya 👍 dan al-qur'an ini terjemahan nya bagus juga tepat tidak keliru terutama pada surat almaidah ayat 51 janganlah kamu jadikan orang yahudi dan nasrani pemimpin! 👍👍👍👍👍👍👍👍","masyaallah tabarokallah... al-qur'an indonesia yg jelas, lugas terjemahannye pengaturan terjemahan perkatanya juga, audio korinya tanda tajwid nya juga, pokonya pendek pengetahuan al-qur'an digital terlengkap fitur2 layanannya 👍 al-qur'an terjemahan nya bagus keliru surat almaidah ayat 51 jadikan orang yahudi nasrani pemimpin! 👍👍👍👍👍👍👍👍","masyaallah tabarokallah... al-qur'an indonesia yg jelas, lugas terjemahannye pengaturan terjemahan perkatanya juga, audio korinya tanda tajwid nya juga, pokonya pendek pengetahuan al-qur'an digital terlengkap fitur2 layanannya  al-qur'an terjemahan nya bagus keliru surat almaidah ayat 51 jadikan orang yahudi nasrani pemimpin! ","['masyaallah', 'tabarokallah', '...', ""al-qur'an"", 'indonesia', 'yg', 'jelas', ',', 'lugas', 'terjemahannye', 'pengaturan', 'terjemahan', 'perkatanya', 'juga', ',', 'audio', 'korinya', 'tanda', 'tajwid', 'nya', 'juga', ',', 'pokonya', 'pendek', 'pengetahuan', ""al-qur'an"", 'digital', 'terlengkap', 'fitur2', 'layanannya', ""al-qur'an"", 'terjemahan', 'nya', 'bagus', 'keliru', 'surat', 'almaidah', 'ayat', '51', 'jadikan', 'orang', 'yahudi', 'nasrani', 'pemimpin', '!']",masyaallah tabarokallah  al-qur an indonesia yg jelas  lugas terjemahannye atur terjemah kata juga  audio kor tanda tajwid nya juga  poko pendek tahu al-qur an digital lengkap fitur2 layan al-qur an terjemah nya bagus keliru surat almaidah ayat 51 jadi orang yahudi nasrani pimpin 
"aplikasi ini sangat membantu saat berpergian jauh kita bisa tau waktu solat kapan jadi saat diperjalanan tidak pernah tinggal solat,aplikasi ini the best pokoknya👍👍👍.dan murottal nya sangat merdu enak dengernya pokok nya aplikasi ini sangat bagus cocok untuk orang yang sedang ada banyak urusan atau berpergian jauh.",5,1,"aplikasi ini sangat membantu saat berpergian jauh kita bisa tau waktu solat kapan jadi saat diperjalanan tidak pernah tinggal solat,aplikasi ini the best pokoknya👍👍👍.dan murottal nya sangat merdu enak dengernya pokok nya aplikasi ini sangat bagus cocok untuk orang yang sedang ada banyak urusan atau berpergian jauh.","aplikasi membantu berpergian tau solat diperjalanan tinggal solat,aplikasi the best pokoknya👍👍👍.dan murottal nya merdu enak dengernya pokok nya aplikasi bagus cocok orang urusan berpergian jauh.","aplikasi membantu berpergian tau solat diperjalanan tinggal solat,aplikasi the best pokoknya.dan murottal nya merdu enak dengernya pokok nya aplikasi bagus cocok orang urusan berpergian jauh.","['aplikasi', 'membantu', 'berpergian', 'tau', 'solat', 'diperjalanan', 'tinggal', 'solat', ',', 'aplikasi', 'the', 'best', 'pokoknya.dan', 'murottal', 'nya', 'merdu', 'enak', 'dengernya', 'pokok', 'nya', 'aplikasi', 'bagus', 'cocok', 'orang', 'urusan', 'berpergian', 'jauh', '.']",aplikasi bantu pergi tau solat jalan tinggal solat  aplikasi the best pokok dan murottal nya merdu enak dengernya pokok nya aplikasi bagus cocok orang urus pergi jauh 
Tiba-tiba jadwal sholatnya ga muncul di widget ☹️ kudu yg premium yg bisa. Aseli parah bgt ini. Tolong kembalinya jadwal sholat di widget tanpa harus premium.,1,-1,tiba-tiba jadwal sholatnya ga muncul di widget ☹️ kudu yg premium yg bisa. aseli parah bgt ini. tolong kembalinya jadwal sholat di widget tanpa harus premium.,jadwal sholatnya ga muncul widget ☹️ kudu yg premium yg bisa. aseli parah bgt ini. tolong kembalinya jadwal sholat widget premium.,jadwal sholatnya ga muncul widget ☹️ kudu yg premium yg bisa. aseli parah bgt ini. tolong kembalinya jadwal sholat widget premium.,"['jadwal', 'sholatnya', 'ga', 'muncul', 'widget', '☹️', 'kudu', 'yg', 'premium', 'yg', 'bisa', '.', 'aseli', 'parah', 'bgt', 'ini', '.', 'tolong', 'kembalinya', 'jadwal', 'sholat', 'widget', 'premium', '.']",jadwal sholatnya ga muncul widget  kudu yg premium yg bisa  aseli parah bgt ini  tolong kembali jadwal sholat widget premium 
"bagus untuk mengingatkan waktu sholat, karena ada fitur widget di layar rumah jadi gk perlu buka aplikasi. tapi sekarang gk bisa pakai widgetnya, harus bayar. padahal bisa bernilai pahala jariyah. maaf saya uninstal, sama aja lihat google kalo mau tau jadwal sholat",3,0,"bagus untuk mengingatkan waktu sholat, karena ada fitur widget di layar rumah jadi gk perlu buka aplikasi. tapi sekarang gk bisa pakai widgetnya, harus bayar. padahal bisa bernilai pahala jariyah. maaf saya uninstal, sama aja lihat google kalo mau tau jadwal sholat","bagus sholat, fitur widget layar rumah gk buka aplikasi. gk pakai widgetnya, bayar. bernilai pahala jariyah. maaf uninstal, aja lihat google kalo tau jadwal sholat","bagus sholat, fitur widget layar rumah gk buka aplikasi. gk pakai widgetnya, bayar. bernilai pahala jariyah. maaf uninstal, aja lihat google kalo tau jadwal sholat","['bagus', 'sholat', ',', 'fitur', 'widget', 'layar', 'rumah', 'gk', 'buka', 'aplikasi', '.', 'gk', 'pakai', 'widgetnya', ',', 'bayar', '.', 'bernilai', 'pahala', 'jariyah', '.', 'maaf', 'uninstal', ',', 'aja', 'lihat', 'google', 'kalo', 'tau', 'jadwal', 'sholat']",bagus sholat  fitur widget layar rumah gk buka aplikasi  gk pakai widgetnya  bayar  nila pahala jariyah  maaf uninstal  aja lihat google kalo tau jadwal sholat
